01234567891011121314151617181920212223242526272829303132333435363738394041424344454647484950515253545556575859606162636465666768697071727374757677787980818283848586878889909192939495969798991001011021031041051061071081091101111121131141151161171181191201211221231241251261271281291.0000011920928955,ΙΚΑ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000011920928955,ΙΚΑ,ΠΑΡΑΚΑΛΩ
1.0000011920928955,ΙΚΑ,ΚΟΙΛΙΑ
1.0000011920928955,ΙΚΑ,ΕΞΥΠΗΡΕΤΩ
1.0000011920928955,ΙΚΑ,ΕΝΣΗΜΑ
1.0000011920928955,ΙΚΑ,ΕΙΔΙΚΟ
1.0000011920928955,ΙΚΑ,ΔΕΥΤΕΡΑ
1.0000011920928955,ΙΚΑ,ΓΡΑΜΜΑΤΕΙΑ
1.0000011920928955,ΙΚΑ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000011920928955,ΕΝΣΗΜΑ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000011920928955,ΕΝΣΗΜΑ,ΠΑΡΑΚΑΛΩ
1.0000011920928955,ΕΝΣΗΜΑ,ΚΟΙΛΙΑ
1.0000011920928955,ΕΝΣΗΜΑ,ΙΚΑ
1.0000011920928955,ΕΝΣΗΜΑ,ΕΞΥΠΗΡΕΤΩ
1.0000011920928955,ΕΝΣΗΜΑ,ΕΙΔΙΚΟ
1.0000011920928955,ΕΝΣΗΜΑ,ΔΕΥΤΕΡΑ
1.0000011920928955,ΕΝΣΗΜΑ,ΓΡΑΜΜΑΤΕΙΑ
1.0000011920928955,ΕΝΣΗΜΑ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΠΑΡΑΚΑΛΩ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΚΟΙΛΙΑ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΙΚΑ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΕΞΥΠΗΡΕΤΩ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΕΝΣΗΜΑ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΕΙΔΙΚΟ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΔΕΥΤΕΡΑ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΓΡΑΜΜΑΤΕΙΑ
1.0000007152557373,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΚΟΙΛΙΑ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΙΚΑ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΕΞΥΠΗΡΕΤΩ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΕΝΣΗΜΑ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΕΙΔΙΚΟ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΔΕΥΤΕΡΑ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΓΡΑΜΜΑΤΕΙΑ
1.0000007152557373,ΠΑΡΑΚΑΛΩ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000007152557373,ΚΟΙΛΙΑ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000007152557373,ΚΟΙΛΙΑ,ΠΑΡΑΚΑΛΩ
1.0000007152557373,ΚΟΙΛΙΑ,ΙΚΑ
1.0000007152557373,ΚΟΙΛΙΑ,ΕΞΥΠΗΡΕΤΩ
1.0000007152557373,ΚΟΙΛΙΑ,ΕΝΣΗΜΑ
1.0000007152557373,ΚΟΙΛΙΑ,ΕΙΔΙΚΟ
1.0000007152557373,ΚΟΙΛΙΑ,ΔΕΥΤΕΡΑ
1.0000007152557373,ΚΟΙΛΙΑ,ΓΡΑΜΜΑΤΕΙΑ
1.0000007152557373,ΚΟΙΛΙΑ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΠΑΡΑΚΑΛΩ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΚΟΙΛΙΑ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΙΚΑ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΕΝΣΗΜΑ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΕΙΔΙΚΟ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΔΕΥΤΕΡΑ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΓΡΑΜΜΑΤΕΙΑ
1.0000007152557373,ΕΞΥΠΗΡΕΤΩ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000007152557373,ΕΙΔΙΚΟ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000007152557373,ΕΙΔΙΚΟ,ΠΑΡΑΚΑΛΩ
1.0000007152557373,ΕΙΔΙΚΟ,ΚΟΙΛΙΑ
1.0000007152557373,ΕΙΔΙΚΟ,ΙΚΑ
1.0000007152557373,ΕΙΔΙΚΟ,ΕΞΥΠΗΡΕΤΩ
1.0000007152557373,ΕΙΔΙΚΟ,ΕΝΣΗΜΑ
1.0000007152557373,ΕΙΔΙΚΟ,ΔΕΥΤΕΡΑ
1.0000007152557373,ΕΙΔΙΚΟ,ΓΡΑΜΜΑΤΕΙΑ
1.0000007152557373,ΕΙΔΙΚΟ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΠΑΡΑΚΑΛΩ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΚΟΙΛΙΑ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΙΚΑ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΕΞΥΠΗΡΕΤΩ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΕΝΣΗΜΑ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΕΙΔΙΚΟ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΓΡΑΜΜΑΤΕΙΑ
1.0000007152557373,ΔΕΥΤΕΡΑ,ΑΥΤΗ_ΔΙΝΩ_ΕΣΕΝΑ
1.0000007152557373,ΓΡΑΜΜΑΤΕΙΑ,ΥΠΕΡΗΧΟΣ_ΚΟΙΛΙΑ
1.0000007152557373,ΓΡΑΜΜΑΤΕΙΑ,ΠΑΡΑΚΑΛΩ
1.0000007152557373,ΓΡΑΜΜΑΤΕΙΑ,ΚΟΙΛΙΑ
